index,latitude,longitude,city
10236,24.9711,121.0361,Taoyuan
10237,25.054,121.0969,Taoyuan
10238,25.0624,121.1703,Taoyuan
10239,24.9399,121.1807,Taoyuan
10240,25.023,121.2527,Taoyuan
10241,25.0369,121.2018,Taoyuan
10242,25.0305,121.1767,Taoyuan
10243,25.0045,121.2995,Taoyuan
10244,25.0257,121.2683,Taoyuan
10245,25.0694,121.2966,Taoyuan
10246,25.0766,121.1947,Taoyuan
10247,24.9685,121.1835,Taoyuan
10248,25.0191,121.1991,Taoyuan
10249,25.0536,121.127,Taoyuan
10250,24.9642,121.2291,Taoyuan
10251,24.9986,121.1031,Taoyuan
10252,24.9966,121.202,Taoyuan
10253,25.0664,121.2868,Taoyuan
10254,25.0557,121.1168,Taoyuan
10255,24.9588,121.201,Taoyuan
10256,24.9212,121.2414,Taoyuan
10257,24.9317,121.1988,Taoyuan
10258,24.9917,121.1727,Taoyuan
10259,25.0573,121.3607,Taoyuan
10260,24.902,121.0922,Taoyuan
10261,25.0263,121.3665,Taoyuan
10262,25.0497,121.1431,Taoyuan
10263,24.8454,121.235,Taoyuan
10264,24.9031,121.2117,Taoyuan
10265,24.9816,121.1097,Taoyuan
10266,24.9221,121.2451,Taoyuan
10267,25.0506,121.3712,Taoyuan
10268,24.9151,121.1665,Taoyuan
10269,25.0212,121.162,Taoyuan
10270,25.0545,121.2238,Taoyuan
10271,25.0207,121.2665,Taoyuan
10272,25.005,121.0244,Taoyuan
10273,24.9697,121.236,Taoyuan
10274,25.0481,121.1885,Taoyuan
10275,24.9625,121.2308,Taoyuan
10276,24.9616,121.1658,Taoyuan
10277,25.0455,121.0809,Taoyuan
10278,24.8901,121.2038,Taoyuan
10279,25.0037,121.2057,Taoyuan
10280,25.0142,121.3478,Taoyuan
10281,25.002,121.296,Taoyuan
10282,25.0498,121.3574,Taoyuan
10283,24.9892,121.2563,Taoyuan
10284,25.099,121.2043,Taoyuan
10285,25.116,121.2443,Taoyuan
10286,25.0301,121.2476,Taoyuan
10287,24.6739,121.3682,Taoyuan
10288,25.0009,121.1592,Taoyuan
10289,24.9356,121.304,Taoyuan
10290,24.8146,121.2421,Taoyuan
10291,24.9938,121.2858,Taoyuan
10292,24.942,121.2472,Taoyuan
10293,24.9241,121.1653,Taoyuan
10294,24.9849,121.1036,Taoyuan
10295,24.9927,121.278,Taoyuan
10296,25.0112,121.0528,Taoyuan
10297,24.9306,121.3005,Taoyuan
10298,24.9959,121.2902,Taoyuan
10299,24.9726,121.2408,Taoyuan
10300,24.9928,121.0278,Taoyuan
10301,25.0456,121.1366,Taoyuan
10302,25.0481,121.368,Taoyuan
10303,24.9512,121.2189,Taoyuan
10304,24.8432,121.2178,Taoyuan
10305,24.82,121.2691,Taoyuan
10306,25.0537,121.0926,Taoyuan
10307,24.9438,120.9955,Taoyuan
10308,24.9962,121.1219,Taoyuan
10309,24.9865,121.1775,Taoyuan
10310,24.92,121.2231,Taoyuan
10311,25.1019,121.2676,Taoyuan
10312,24.9518,121.1594,Taoyuan
10313,24.909,121.2813,Taoyuan
10314,24.8677,121.1746,Taoyuan
10315,25.0392,121.0692,Taoyuan
10316,24.8304,121.2701,Taoyuan
10317,24.9412,121.1777,Taoyuan
10318,25.018,121.1836,Taoyuan
10319,24.9074,121.0616,Taoyuan
10320,24.8949,121.2467,Taoyuan
10321,25.0457,121.1037,Taoyuan
10322,25.0786,121.3254,Taoyuan
10323,25.0053,121.3014,Taoyuan
10324,24.9715,121.2572,Taoyuan
10325,24.9765,121.2681,Taoyuan
10326,25.0555,121.3726,Taoyuan
10327,25.0067,121.1952,Taoyuan
10328,24.9669,121.2438,Taoyuan
10329,24.9484,121.2439,Taoyuan
10330,24.8282,121.246,Taoyuan
10331,24.9596,121.2139,Taoyuan
10332,25.0097,121.0983,Taoyuan
10333,25.0495,121.2759,Taoyuan
10334,24.8471,121.1664,Taoyuan
10335,24.9041,121.0984,Taoyuan
10336,24.9953,121.2512,Taoyuan
10337,25.0267,121.1629,Taoyuan
10338,24.9417,121.2038,Taoyuan
10339,24.9305,121.1141,Taoyuan
10340,25.0264,121.201,Taoyuan
10341,25.0068,121.2162,Taoyuan
10342,25.009,121.0998,Taoyuan
10343,25.0203,121.23,Taoyuan
10344,25.0617,121.1941,Taoyuan
10345,25.0109,121.1023,Taoyuan
10346,24.9417,121.2224,Taoyuan
10347,24.9076,121.1075,Taoyuan
10348,24.8783,121.2818,Taoyuan
10349,25.0209,121.2244,Taoyuan
10350,25.004,121.3182,Taoyuan
10351,25.055,121.3674,Taoyuan
10352,24.9286,121.2259,Taoyuan
10353,25.0169,121.2219,Taoyuan
10354,24.9834,121.27,Taoyuan
10355,24.9266,121.0917,Taoyuan
10356,24.9597,121.2231,Taoyuan
10357,25.0079,121.2177,Taoyuan
10358,24.8432,121.2356,Taoyuan
10359,25.0396,121.2866,Taoyuan
10360,24.9048,121.2403,Taoyuan
10361,25.091,121.191,Taoyuan
10362,25.0694,121.3407,Taoyuan
10363,24.9578,121.2223,Taoyuan
10364,24.996,121.1818,Taoyuan
10365,24.8983,121.2799,Taoyuan
10366,25.0453,121.3684,Taoyuan
10367,24.9636,121.1642,Taoyuan
10368,24.8988,121.3168,Taoyuan
10369,24.8945,121.3102,Taoyuan
10370,25.0051,121.0933,Taoyuan
10371,24.9936,121.2421,Taoyuan
10372,25.0669,121.1715,Taoyuan
10373,25.1034,121.2126,Taoyuan
10374,25.026,121.0568,Taoyuan
10375,24.8979,121.2102,Taoyuan
10376,25.1119,121.2404,Taoyuan
10377,24.703,121.4234,Taoyuan
10378,25.0139,121.1152,Taoyuan
10379,25.0305,121.1063,Taoyuan
10380,24.9911,121.3095,Taoyuan
10381,25.0506,121.3733,Taoyuan
10382,24.9408,121.1786,Taoyuan
10383,24.9667,121.2119,Taoyuan
10384,24.9062,121.1099,Taoyuan
10385,25.0107,121.0588,Taoyuan
10386,24.9395,121.3013,Taoyuan
10387,24.8155,121.2964,Taoyuan
10388,24.8943,121.2472,Taoyuan
10389,25.0219,121.2997,Taoyuan
10390,24.9462,121.2324,Taoyuan
10391,25.0056,121.3443,Taoyuan
10392,24.9692,121.0655,Taoyuan
10393,24.8852,121.1714,Taoyuan
10394,25.0578,121.2039,Taoyuan
10395,25.0206,121.2475,Taoyuan
10396,25.0677,121.1891,Taoyuan
10397,24.8463,121.1952,Taoyuan
10398,25.0981,121.2735,Taoyuan
10399,24.8724,121.2284,Taoyuan
10400,25.0528,121.1789,Taoyuan
10401,24.8456,121.2628,Taoyuan
10402,24.8969,121.2203,Taoyuan
10403,25.0064,121.3128,Taoyuan
10404,24.9043,121.2847,Taoyuan
10405,24.9211,121.2227,Taoyuan
10406,24.897,121.2765,Taoyuan
10407,25.0052,121.0929,Taoyuan
10408,24.9706,121.1834,Taoyuan
10409,24.9314,121.2518,Taoyuan
10410,24.9594,121.3048,Taoyuan
10411,25.0078,121.1673,Taoyuan
10412,24.9781,121.1132,Taoyuan
10413,24.8315,121.3256,Taoyuan
10414,25.0376,121.0659,Taoyuan
10415,24.9366,121.1187,Taoyuan
10416,25.0334,121.2348,Taoyuan
10417,24.9742,121.2454,Taoyuan
10418,25.0132,121.3174,Taoyuan
10419,25.0527,121.1981,Taoyuan
10420,25.0374,121.3656,Taoyuan
10421,25.119,121.2615,Taoyuan
10422,25.0499,121.3693,Taoyuan
10423,24.9231,121.2468,Taoyuan
10424,24.936,121.124,Taoyuan
10425,25.085,121.1832,Taoyuan
10426,24.8983,121.2612,Taoyuan
10427,25.0439,121.251,Taoyuan
10428,24.9729,121.035,Taoyuan
10429,25.03,121.1054,Taoyuan
10430,24.9742,121.3002,Taoyuan
10431,25.1076,121.2232,Taoyuan
10432,24.9782,121.2729,Taoyuan
10433,24.9021,121.2643,Taoyuan
10434,25.0322,121.1132,Taoyuan
10435,24.911,121.084,Taoyuan
10436,24.898,121.2986,Taoyuan
10437,25.0407,121.222,Taoyuan
10438,25.0765,121.1592,Taoyuan
10439,25.0264,121.3267,Taoyuan
10440,24.9212,121.0943,Taoyuan
10441,24.8885,121.255,Taoyuan
10442,25.0262,121.2565,Taoyuan
10443,24.9932,121.1216,Taoyuan
10444,25.0814,121.2167,Taoyuan
10445,25.0698,121.1295,Taoyuan
10446,24.9922,121.3046,Taoyuan
10447,25.0041,121.0752,Taoyuan
10448,25.0166,121.2763,Taoyuan
10449,24.9944,121.1256,Taoyuan
10450,24.8775,121.2162,Taoyuan
10451,25.0968,121.272,Taoyuan
10452,24.819,121.2767,Taoyuan
10453,24.9608,121.0272,Taoyuan
10454,24.8229,121.2331,Taoyuan
10455,24.9707,121.0369,Taoyuan
10456,24.9712,121.0676,Taoyuan
10457,24.8121,121.2209,Taoyuan
10458,24.9581,121.2497,Taoyuan
10459,25.0604,121.1992,Taoyuan
10460,25.0041,121.2811,Taoyuan
10461,24.9595,121.1915,Taoyuan
10462,24.9255,121.2185,Taoyuan
10463,24.9873,121.126,Taoyuan
10464,24.9911,121.3239,Taoyuan
10465,25.0746,121.2825,Taoyuan
10466,24.9739,121.3083,Taoyuan
10467,25.0173,121.2607,Taoyuan
10468,24.9976,121.1043,Taoyuan
10469,24.9913,121.077,Taoyuan
10470,25.1082,121.2252,Taoyuan
10471,25.0068,121.0679,Taoyuan
10472,25.0416,121.2123,Taoyuan
10473,25.0913,121.2692,Taoyuan
10474,25.0072,121.1783,Taoyuan
10475,24.9787,121.1866,Taoyuan
10476,25.0029,121.3094,Taoyuan
10477,25.0153,121.2949,Taoyuan
10478,25.0072,121.2589,Taoyuan
10479,25.0199,121.2655,Taoyuan
10480,24.9556,121.2509,Taoyuan
10481,24.9283,121.2076,Taoyuan
10482,24.8359,121.2314,Taoyuan
10483,25.0338,121.3888,Taoyuan
10484,24.9185,121.1724,Taoyuan
10485,24.96,121.2045,Taoyuan
10486,24.9803,121.1339,Taoyuan
10487,24.9452,121.208,Taoyuan
10488,24.9597,121.0927,Taoyuan
10489,25.0112,121.106,Taoyuan
10490,24.8815,121.2485,Taoyuan
10491,25.0042,121.29,Taoyuan
10492,25.0485,121.3851,Taoyuan
10493,24.9634,121.2127,Taoyuan
10494,24.9088,121.2051,Taoyuan
10495,25.0144,121.1125,Taoyuan
10496,25.03,121.0525,Taoyuan
10497,24.9801,121.0344,Taoyuan
10498,24.9074,121.1761,Taoyuan
10499,24.8949,121.3089,Taoyuan
10500,25.0547,121.3663,Taoyuan
10501,24.9182,121.0848,Taoyuan
10502,25.1013,121.2182,Taoyuan
10503,24.9863,121.3109,Taoyuan
10504,25.057,121.1199,Taoyuan
10505,24.9354,121.2847,Taoyuan
10506,24.8856,121.2144,Taoyuan
10507,24.9725,121.0503,Taoyuan
10508,24.8753,121.1886,Taoyuan
10509,25.0556,121.3692,Taoyuan
10510,25.0559,121.2053,Taoyuan
10511,24.9089,121.2479,Taoyuan
10512,24.9495,121.0091,Taoyuan
10513,25.0002,121.1728,Taoyuan
10514,24.9879,121.3458,Taoyuan
10515,25.0515,121.2923,Taoyuan
10516,25.0505,121.3857,Taoyuan
10517,24.9814,121.1094,Taoyuan
10518,24.9641,121.1111,Taoyuan
10519,25.0279,121.1392,Taoyuan
10520,25.0824,121.1979,Taoyuan
10521,24.9234,121.0796,Taoyuan
10522,25.0459,121.0793,Taoyuan
10523,25.0368,121.064,Taoyuan
10524,24.8765,121.2466,Taoyuan
10525,24.9044,121.0954,Taoyuan
10526,24.9112,121.2849,Taoyuan
10527,24.9313,121.1293,Taoyuan
10528,25.0348,121.393,Taoyuan
10529,25.0077,121.106,Taoyuan
10530,25.0414,121.276,Taoyuan
10531,25.0546,121.168,Taoyuan
10532,24.9913,121.1153,Taoyuan
10533,24.9028,121.2926,Taoyuan
10534,24.984,121.0198,Taoyuan
10535,24.9949,121.0238,Taoyuan
10536,24.9723,121.0626,Taoyuan
10537,24.9892,121.3441,Taoyuan
10538,24.9755,121.1487,Taoyuan
10539,25.0619,121.1651,Taoyuan
10540,24.9081,121.176,Taoyuan
10541,24.9648,121.0084,Taoyuan
10542,24.8793,121.2593,Taoyuan
10543,25.0177,121.2156,Taoyuan
10544,24.9803,121.2543,Taoyuan
10545,25.0462,121.3575,Taoyuan
10546,25.0388,121.2565,Taoyuan
10547,25.0531,121.3587,Taoyuan
10548,24.9509,121.1224,Taoyuan
10549,24.995,121.0202,Taoyuan
10550,25.0038,121.03,Taoyuan
10551,25.0179,121.2749,Taoyuan
10552,24.8747,121.2439,Taoyuan
10553,25.0242,121.217,Taoyuan
10554,25.0147,121.1209,Taoyuan
10555,24.8917,121.2951,Taoyuan
10556,24.9226,121.1503,Taoyuan
10557,25.0692,121.1206,Taoyuan
10558,25.1134,121.257,Taoyuan
10559,24.9813,121.019,Taoyuan
10560,24.9598,121.1964,Taoyuan
10561,25.0504,121.328,Taoyuan
10562,24.9781,121.0965,Taoyuan
10563,25.0446,121.3661,Taoyuan
10564,24.9948,121.2952,Taoyuan
10565,25.0005,121.1251,Taoyuan
10566,24.9042,121.1605,Taoyuan
10567,25.0398,121.1359,Taoyuan
10568,24.9104,121.2402,Taoyuan
10569,25.0553,121.1297,Taoyuan
10570,25.0157,121.0543,Taoyuan
10571,24.8694,121.1762,Taoyuan
10572,25.0102,121.328,Taoyuan
10573,24.806,121.3684,Taoyuan
10574,24.9479,121.2581,Taoyuan
10575,25.061,121.3389,Taoyuan
10576,24.8383,121.3118,Taoyuan
10577,25.012,121.0603,Taoyuan
10578,24.859,121.295,Taoyuan
10579,24.9914,121.1686,Taoyuan
10580,24.9535,121.221,Taoyuan
10581,25.0397,121.1633,Taoyuan
10582,24.9908,121.2997,Taoyuan
10583,24.9978,121.096,Taoyuan
10584,25.0282,121.3856,Taoyuan
10585,25.051,121.3806,Taoyuan
10586,25.0811,121.1793,Taoyuan
10587,24.9375,121.1863,Taoyuan
10588,24.9919,121.2671,Taoyuan
10589,24.9723,121.0395,Taoyuan
10590,25.029,121.2141,Taoyuan
10591,25.0626,121.2667,Taoyuan
10592,24.9571,121.2474,Taoyuan
10593,25.0304,121.3845,Taoyuan
10594,24.9915,121.0849,Taoyuan
10595,25.0314,121.2728,Taoyuan
10596,24.9256,121.124,Taoyuan
10597,24.9489,121.2245,Taoyuan
10598,24.9326,121.2717,Taoyuan
10599,24.92,121.0601,Taoyuan
10600,25.037,121.1811,Taoyuan
10601,24.9906,121.264,Taoyuan
10602,25.0672,121.2451,Taoyuan
10603,25.029,121.2311,Taoyuan
10604,25.0486,121.1346,Taoyuan
10605,24.8882,121.2592,Taoyuan
10606,25.0436,121.2432,Taoyuan
10607,24.9272,121.099,Taoyuan
10608,24.8353,121.2041,Taoyuan
10609,25.0106,121.1373,Taoyuan
10610,24.9652,121.2915,Taoyuan
10611,25.0731,121.3438,Taoyuan
10612,25.0951,121.2634,Taoyuan
10613,25.0756,121.155,Taoyuan
10614,24.9813,121.2362,Taoyuan
10615,25.0796,121.2587,Taoyuan
10616,25.0119,121.3181,Taoyuan
10617,24.9483,121.2167,Taoyuan
10618,25.027,121.2303,Taoyuan
10619,25.1102,121.2338,Taoyuan
10620,24.9831,121.0802,Taoyuan
10621,25.007,121.3149,Taoyuan
10622,24.9605,121.2535,Taoyuan
10623,25.0002,121.2167,Taoyuan
10624,25.0696,121.1938,Taoyuan
10625,25.0071,121.0435,Taoyuan
10626,24.9165,121.2812,Taoyuan
10627,24.8233,121.3093,Taoyuan
10628,24.9851,121.2361,Taoyuan
10629,24.907,121.1591,Taoyuan
10630,25.0183,121.2743,Taoyuan
10631,24.9238,121.1694,Taoyuan
10632,24.9568,121.0778,Taoyuan
10633,24.9646,121.0485,Taoyuan
10634,24.9721,121.035,Taoyuan
10635,24.9693,121.1468,Taoyuan
10636,24.9113,121.1517,Taoyuan
10637,25.0067,121.205,Taoyuan
10638,24.9819,121.2303,Taoyuan
10639,25.0665,121.1973,Taoyuan
10640,24.9011,121.0903,Taoyuan
10641,24.8628,121.2947,Taoyuan
10642,25.1079,121.2601,Taoyuan
10643,25.0047,121.3116,Taoyuan
10644,24.9601,121.1438,Taoyuan
10645,24.9355,121.1274,Taoyuan
10646,25.0123,121.3103,Taoyuan
10647,25.0204,121.2966,Taoyuan
10648,25.0972,121.2212,Taoyuan
10649,24.9254,121.2193,Taoyuan
10650,25.1026,121.2106,Taoyuan
10651,24.8335,121.2287,Taoyuan
10652,24.9491,121.1354,Taoyuan
10653,25.014,121.0977,Taoyuan
10654,24.8471,121.2735,Taoyuan
10655,24.9579,121.0038,Taoyuan
10656,24.9353,121.1914,Taoyuan
10657,24.9413,121.2755,Taoyuan
10658,24.9788,121.0453,Taoyuan
10659,25.0382,121.2902,Taoyuan
10660,24.9367,121.1906,Taoyuan
10661,24.9645,121.0261,Taoyuan
10662,25.0015,121.0983,Taoyuan
10663,25.0506,121.2937,Taoyuan
10664,25.0222,121.214,Taoyuan
10665,24.8795,121.218,Taoyuan
10666,25.0519,121.0904,Taoyuan
10667,25.0655,121.349,Taoyuan
10668,24.957,121.2216,Taoyuan
10669,25.0572,121.1693,Taoyuan
10670,24.9494,121.0525,Taoyuan
10671,24.8908,121.1996,Taoyuan
10672,25.049,121.3625,Taoyuan
10673,24.9944,121.1299,Taoyuan
10674,25.0081,121.2391,Taoyuan
10675,25.0876,121.2103,Taoyuan
10676,24.9545,121.2201,Taoyuan
10677,25.0789,121.1663,Taoyuan
10678,24.9589,121.1749,Taoyuan
10679,24.9515,121.2077,Taoyuan
10680,24.894,121.2059,Taoyuan
10681,24.9427,121.239,Taoyuan
10682,25.0579,121.3608,Taoyuan
10683,24.9567,121.0176,Taoyuan
10684,24.9352,121.1223,Taoyuan
10685,24.9144,121.2475,Taoyuan
10686,24.9794,121.0915,Taoyuan
10687,24.953,121.291,Taoyuan
10688,24.8788,121.2908,Taoyuan
10689,25.0309,121.3864,Taoyuan
10690,25.0178,121.1851,Taoyuan
10691,25.0863,121.269,Taoyuan
10692,25.0017,121.2866,Taoyuan
10693,25.0279,121.0652,Taoyuan
10694,24.8192,121.2395,Taoyuan
10695,25.0284,121.1079,Taoyuan
10696,24.9031,121.1434,Taoyuan
10697,24.9963,121.2995,Taoyuan
10698,24.9669,121.213,Taoyuan
10699,25.0115,121.1614,Taoyuan
10700,24.9621,121.2084,Taoyuan
10701,25.0588,121.1737,Taoyuan
10702,24.9916,121.1106,Taoyuan
10703,24.9447,121.2239,Taoyuan
10704,24.9826,121.207,Taoyuan
10705,25.0284,121.2839,Taoyuan
10706,24.9475,121.2609,Taoyuan
10707,24.9702,121.2019,Taoyuan
10708,24.9132,121.1012,Taoyuan
10709,24.9822,121.0192,Taoyuan
10710,24.9737,121.0978,Taoyuan
10711,24.7889,121.3734,Taoyuan
10712,24.9853,121.2802,Taoyuan
10713,24.9206,121.2409,Taoyuan
10714,24.9548,121.1982,Taoyuan
10715,25.0076,121.0896,Taoyuan
10716,25.0696,121.1264,Taoyuan
10717,25.086,121.2449,Taoyuan
10718,25.0276,121.2835,Taoyuan
10719,25.0643,121.1966,Taoyuan
10720,25.0469,121.1197,Taoyuan
10721,24.7793,121.3653,Taoyuan
10722,24.9653,121.096,Taoyuan
10723,25.045,121.3575,Taoyuan
10724,24.9147,121.0886,Taoyuan
10725,25.0529,121.1062,Taoyuan
10726,24.9791,121.0576,Taoyuan
10727,25.01,121.0944,Taoyuan
10728,25.023,121.1862,Taoyuan
10729,25.0387,121.0656,Taoyuan
10730,25.0285,121.2923,Taoyuan
10731,25.0167,121.3954,Taoyuan
10732,25.0006,121.1,Taoyuan
10733,25.0065,121.3434,Taoyuan
10734,25.0577,121.1369,Taoyuan
10735,24.8255,121.2075,Taoyuan
10736,25.0316,121.1548,Taoyuan
10737,24.9487,121.0792,Taoyuan
10738,25.0308,121.212,Taoyuan
10739,25.0763,121.1913,Taoyuan
10740,24.9455,121.2133,Taoyuan
10741,24.7109,121.3573,Taoyuan
10742,25.0386,121.3894,Taoyuan
10743,25.0917,121.1873,Taoyuan
10744,24.6914,121.4128,Taoyuan
10745,24.8116,121.2208,Taoyuan
10746,25.0076,121.3423,Taoyuan
10747,24.9466,121.3106,Taoyuan
10748,25.0817,121.2573,Taoyuan
10749,25.0551,121.1769,Taoyuan
10750,24.9762,121.2971,Taoyuan
10751,24.9841,121.1143,Taoyuan
10752,24.9479,121.2329,Taoyuan
10753,24.9075,121.2679,Taoyuan
10754,24.9635,121.2173,Taoyuan
10755,24.9986,121.0978,Taoyuan
10756,25.0742,121.2508,Taoyuan
10757,25.099,121.2511,Taoyuan
10758,25.0403,121.3842,Taoyuan
10759,25.0163,121.0701,Taoyuan
10760,24.9421,121.2117,Taoyuan
10761,24.9974,121.336,Taoyuan
10762,25.0324,121.1772,Taoyuan
10763,25.037,121.1228,Taoyuan
10764,24.6835,121.3784,Taoyuan
10765,25.076,121.2117,Taoyuan
10766,25.0621,121.1073,Taoyuan
10767,25.0401,121.176,Taoyuan
10768,24.9796,121.3199,Taoyuan
10769,24.982,121.2696,Taoyuan
10770,24.9908,121.2878,Taoyuan
10771,24.983,121.1035,Taoyuan
10772,25.0257,121.2609,Taoyuan
10773,24.9454,121.0782,Taoyuan
10774,24.8732,121.2862,Taoyuan
10775,25.0113,121.2471,Taoyuan
10776,24.9722,121.0395,Taoyuan
10777,24.9608,121.109,Taoyuan
10778,24.9983,121.023,Taoyuan
10779,24.9814,121.0274,Taoyuan
10780,25.0172,121.272,Taoyuan
10781,25.0503,121.1204,Taoyuan
10782,25.0464,121.3654,Taoyuan
10783,24.8934,121.2737,Taoyuan
10784,24.9544,121.2933,Taoyuan
10785,25.0051,121.1764,Taoyuan
10786,24.8753,121.1727,Taoyuan
10787,24.8514,121.2768,Taoyuan
10788,25.0406,121.1368,Taoyuan
10789,24.9269,121.2551,Taoyuan
10790,24.9588,121.2427,Taoyuan
10791,25.0273,121.2908,Taoyuan
10792,25.0545,121.1703,Taoyuan
10793,25.0114,121.0708,Taoyuan
10794,24.9059,121.1709,Taoyuan
10795,25.1185,121.2414,Taoyuan
10796,24.9893,121.2912,Taoyuan
10797,25.0625,121.1733,Taoyuan
10798,24.9972,121.3443,Taoyuan
10799,24.9239,121.2437,Taoyuan
10800,25.0509,121.0871,Taoyuan
10801,24.9668,121.1935,Taoyuan
10802,25.0263,121.0497,Taoyuan
10803,25.1101,121.2281,Taoyuan
10804,24.9008,121.1611,Taoyuan
10805,25.0108,121.3033,Taoyuan
10806,24.9881,121.3342,Taoyuan
10807,25.0166,121.2942,Taoyuan
10808,25.0625,121.3356,Taoyuan
10809,24.7054,121.4197,Taoyuan
10810,24.8693,121.2203,Taoyuan
10811,24.9821,121.2227,Taoyuan
10812,25.0023,121.1092,Taoyuan
10813,25.0771,121.2617,Taoyuan
10814,25.0481,121.1129,Taoyuan
10815,25.0606,121.1722,Taoyuan
10816,24.9594,121.0101,Taoyuan
10817,25.0691,121.2727,Taoyuan
10818,25.0016,121.3075,Taoyuan
10819,25.0121,121.2981,Taoyuan
10820,24.9352,121.245,Taoyuan
10821,24.8437,121.2612,Taoyuan
10822,25.071,121.2899,Taoyuan
10823,24.9132,121.1659,Taoyuan
10824,24.9894,121.3697,Taoyuan
10825,24.9599,121.0929,Taoyuan
10826,24.9559,121.1512,Taoyuan
10827,24.9139,121.1843,Taoyuan
10828,25.0936,121.2909,Taoyuan
10829,25.0517,121.3018,Taoyuan
10830,25.0336,121.1893,Taoyuan
10831,25.0481,121.322,Taoyuan
10832,24.9161,121.2298,Taoyuan
10833,25.0566,121.3839,Taoyuan
10834,25.1003,121.2127,Taoyuan
10835,25.0204,121.0533,Taoyuan
10836,24.9369,121.2013,Taoyuan
10837,25.0861,121.1942,Taoyuan
10838,24.9661,121.0735,Taoyuan
10839,25.0281,121.0515,Taoyuan
10840,24.9584,121.1706,Taoyuan
10841,24.9116,121.0823,Taoyuan
10842,24.9474,121.3179,Taoyuan
10843,25.0092,121.2757,Taoyuan
10844,25.1186,121.2465,Taoyuan
10845,25.0455,121.3226,Taoyuan
10846,25.0428,121.1413,Taoyuan
10847,25.0109,121.1677,Taoyuan
10848,24.8955,121.1891,Taoyuan
10849,24.8646,121.2964,Taoyuan
10850,25.0986,121.2198,Taoyuan
10851,25.0409,121.3802,Taoyuan
10852,24.9397,121.0743,Taoyuan
10853,24.9637,121.1118,Taoyuan
10854,24.9122,121.1028,Taoyuan
10855,25.0546,121.3276,Taoyuan
10856,24.8586,121.2125,Taoyuan
10857,24.9192,121.2045,Taoyuan
10858,25.0042,121.2893,Taoyuan
10859,25.05,121.3885,Taoyuan
10860,25.0728,121.1592,Taoyuan
10861,25.0448,121.0784,Taoyuan
10862,25.0047,121.2555,Taoyuan
10863,24.9474,121.2272,Taoyuan
10864,25.0448,121.0782,Taoyuan
10865,24.9347,121.2103,Taoyuan
10866,25.0076,121.0894,Taoyuan
10867,24.7013,121.3612,Taoyuan
10868,25.0654,121.3506,Taoyuan
10869,24.9124,121.2492,Taoyuan
10870,25.1112,121.2426,Taoyuan
10871,24.9872,121.0458,Taoyuan
10872,25.0209,121.2971,Taoyuan
10873,25.051,121.3686,Taoyuan
10874,24.8415,121.1786,Taoyuan
10875,24.9329,121.1857,Taoyuan
10876,24.797,121.343,Taoyuan
10877,24.9337,121.1947,Taoyuan
10878,24.9186,121.256,Taoyuan
10879,24.8601,121.2158,Taoyuan
10880,25.0277,121.1023,Taoyuan
10881,25.0316,121.3923,Taoyuan
10882,25.0172,121.4028,Taoyuan
10883,24.811,121.377,Taoyuan
10884,25.1001,121.2411,Taoyuan
10885,24.9402,121.1527,Taoyuan
10886,25.1027,121.2103,Taoyuan
10887,24.8288,121.3057,Taoyuan
10888,24.9788,121.2484,Taoyuan
10889,24.9549,121.1985,Taoyuan
10890,24.9928,121.1233,Taoyuan
10891,24.8953,121.2069,Taoyuan
10892,24.9325,121.1043,Taoyuan
10893,24.8377,121.3013,Taoyuan
10894,24.8561,121.2805,Taoyuan
10895,25.001,121.0265,Taoyuan
10896,25.0063,121.2471,Taoyuan
10897,24.8651,121.2859,Taoyuan
10898,24.9258,121.275,Taoyuan
10899,24.8975,121.1409,Taoyuan
10900,25.0489,121.1491,Taoyuan
10901,24.9031,121.1372,Taoyuan
10902,25.0325,121.1265,Taoyuan
10903,24.959,121.2732,Taoyuan
10904,25.007,121.3452,Taoyuan
10905,24.9605,121.0578,Taoyuan
10906,24.9537,121.0805,Taoyuan
10907,24.9703,121.0628,Taoyuan
10908,25.0764,121.1532,Taoyuan
10909,25.0326,121.3801,Taoyuan
10910,24.8902,121.2593,Taoyuan
10911,25.0237,121.2789,Taoyuan
10912,24.9631,121.3244,Taoyuan
10913,24.9835,121.1724,Taoyuan
10914,25.0997,121.2493,Taoyuan
10915,25.0133,121.1603,Taoyuan
10916,25.061,121.3641,Taoyuan
10917,24.9578,121.2009,Taoyuan
10918,24.8291,121.3012,Taoyuan
10919,24.8986,121.2579,Taoyuan
10920,24.9976,121.1183,Taoyuan
10921,25.087,121.1852,Taoyuan
10922,25.0648,121.3653,Taoyuan
10923,24.9928,121.2874,Taoyuan
10924,25.0493,121.1767,Taoyuan
10925,24.8749,121.247,Taoyuan
10926,24.8622,121.207,Taoyuan
10927,24.898,121.1992,Taoyuan
10928,25.0638,121.2858,Taoyuan
10929,24.9988,121.2969,Taoyuan
10930,24.9929,121.3638,Taoyuan
10931,24.9163,121.2011,Taoyuan
10932,25.0795,121.1806,Taoyuan
10933,24.9215,121.2681,Taoyuan
10934,24.8495,121.2012,Taoyuan
10935,24.937,121.0987,Taoyuan
10936,25.0297,121.386,Taoyuan
10937,24.9234,121.1856,Taoyuan
10938,25.1168,121.2631,Taoyuan
10939,25.036,121.1552,Taoyuan
10940,24.8288,121.2459,Taoyuan
10941,24.7614,121.3479,Taoyuan
